path,dataset,speaker_id,emotion,original_label,file_id,file_name,split
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_raid_fear.wav,TESS,OAF,fearful,fearful,OAF_raid_fear,OAF_raid_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_rain_fear.wav,TESS,OAF,fearful,fearful,OAF_rain_fear,OAF_rain_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_raise_fear.wav,TESS,OAF,fearful,fearful,OAF_raise_fear,OAF_raise_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_rat_fear.wav,TESS,OAF,fearful,fearful,OAF_rat_fear,OAF_rat_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_reach_fear.wav,TESS,OAF,fearful,fearful,OAF_reach_fear,OAF_reach_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_read_fear.wav,TESS,OAF,fearful,fearful,OAF_read_fear,OAF_read_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_red_fear.wav,TESS,OAF,fearful,fearful,OAF_red_fear,OAF_red_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_ring_fear.wav,TESS,OAF,fearful,fearful,OAF_ring_fear,OAF_ring_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_ripe_fear.wav,TESS,OAF,fearful,fearful,OAF_ripe_fear,OAF_ripe_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_road_fear.wav,TESS,OAF,fearful,fearful,OAF_road_fear,OAF_road_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_room_fear.wav,TESS,OAF,fearful,fearful,OAF_room_fear,OAF_room_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_rose_fear.wav,TESS,OAF,fearful,fearful,OAF_rose_fear,OAF_rose_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_rot_fear.wav,TESS,OAF,fearful,fearful,OAF_rot_fear,OAF_rot_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_rough_fear.wav,TESS,OAF,fearful,fearful,OAF_rough_fear,OAF_rough_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_rush_fear.wav,TESS,OAF,fearful,fearful,OAF_rush_fear,OAF_rush_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_said_fear.wav,TESS,OAF,fearful,fearful,OAF_said_fear,OAF_said_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_sail_fear.wav,TESS,OAF,fearful,fearful,OAF_sail_fear,OAF_sail_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_search_fear.wav,TESS,OAF,fearful,fearful,OAF_search_fear,OAF_search_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_seize_fear.wav,TESS,OAF,fearful,fearful,OAF_seize_fear,OAF_seize_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_sell_fear.wav,TESS,OAF,fearful,fearful,OAF_sell_fear,OAF_sell_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_shack_fear.wav,TESS,OAF,fearful,fearful,OAF_shack_fear,OAF_shack_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_shall_fear.wav,TESS,OAF,fearful,fearful,OAF_shall_fear,OAF_shall_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_shawl_fear.wav,TESS,OAF,fearful,fearful,OAF_shawl_fear,OAF_shawl_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_sheep_fear.wav,TESS,OAF,fearful,fearful,OAF_sheep_fear,OAF_sheep_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_shirt_fear.wav,TESS,OAF,fearful,fearful,OAF_shirt_fear,OAF_shirt_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_should_fear.wav,TESS,OAF,fearful,fearful,OAF_should_fear,OAF_should_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_shout_fear.wav,TESS,OAF,fearful,fearful,OAF_shout_fear,OAF_shout_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_size_fear.wav,TESS,OAF,fearful,fearful,OAF_size_fear,OAF_size_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_soap_fear.wav,TESS,OAF,fearful,fearful,OAF_soap_fear,OAF_soap_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_soup_fear.wav,TESS,OAF,fearful,fearful,OAF_soup_fear,OAF_soup_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_sour_fear.wav,TESS,OAF,fearful,fearful,OAF_sour_fear,OAF_sour_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_south_fear.wav,TESS,OAF,fearful,fearful,OAF_south_fear,OAF_south_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_sub_fear.wav,TESS,OAF,fearful,fearful,OAF_sub_fear,OAF_sub_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_such_fear.wav,TESS,OAF,fearful,fearful,OAF_such_fear,OAF_such_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_sure_fear.wav,TESS,OAF,fearful,fearful,OAF_sure_fear,OAF_sure_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_take_fear.wav,TESS,OAF,fearful,fearful,OAF_take_fear,OAF_take_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_talk_fear.wav,TESS,OAF,fearful,fearful,OAF_talk_fear,OAF_talk_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_tape_fear.wav,TESS,OAF,fearful,fearful,OAF_tape_fear,OAF_tape_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_team_fear.wav,TESS,OAF,fearful,fearful,OAF_team_fear,OAF_team_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_tell_fear.wav,TESS,OAF,fearful,fearful,OAF_tell_fear,OAF_tell_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_thin_fear.wav,TESS,OAF,fearful,fearful,OAF_thin_fear,OAF_thin_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_third_fear.wav,TESS,OAF,fearful,fearful,OAF_third_fear,OAF_third_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_thought_fear.wav,TESS,OAF,fearful,fearful,OAF_thought_fear,OAF_thought_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_thumb_fear.wav,TESS,OAF,fearful,fearful,OAF_thumb_fear,OAF_thumb_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_time_fear.wav,TESS,OAF,fearful,fearful,OAF_time_fear,OAF_time_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_tip_fear.wav,TESS,OAF,fearful,fearful,OAF_tip_fear,OAF_tip_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_tire_fear.wav,TESS,OAF,fearful,fearful,OAF_tire_fear,OAF_tire_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_ton_fear.wav,TESS,OAF,fearful,fearful,OAF_ton_fear,OAF_ton_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_tool_fear.wav,TESS,OAF,fearful,fearful,OAF_tool_fear,OAF_tool_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_tough_fear.wav,TESS,OAF,fearful,fearful,OAF_tough_fear,OAF_tough_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_turn_fear.wav,TESS,OAF,fearful,fearful,OAF_turn_fear,OAF_turn_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_vine_fear.wav,TESS,OAF,fearful,fearful,OAF_vine_fear,OAF_vine_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_voice_fear.wav,TESS,OAF,fearful,fearful,OAF_voice_fear,OAF_voice_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_void_fear.wav,TESS,OAF,fearful,fearful,OAF_void_fear,OAF_void_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_vote_fear.wav,TESS,OAF,fearful,fearful,OAF_vote_fear,OAF_vote_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_wag_fear.wav,TESS,OAF,fearful,fearful,OAF_wag_fear,OAF_wag_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_walk_fear.wav,TESS,OAF,fearful,fearful,OAF_walk_fear,OAF_walk_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_wash_fear.wav,TESS,OAF,fearful,fearful,OAF_wash_fear,OAF_wash_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_week_fear.wav,TESS,OAF,fearful,fearful,OAF_week_fear,OAF_week_fear.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_wheat_fear.wav,TESS,OAF,fearful,fearful,OAF_wheat_fear,OAF_wheat_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_when_fear.wav,TESS,OAF,fearful,fearful,OAF_when_fear,OAF_when_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_which_fear.wav,TESS,OAF,fearful,fearful,OAF_which_fear,OAF_which_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_whip_fear.wav,TESS,OAF,fearful,fearful,OAF_whip_fear,OAF_whip_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_white_fear.wav,TESS,OAF,fearful,fearful,OAF_white_fear,OAF_white_fear.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_wife_fear.wav,TESS,OAF,fearful,fearful,OAF_wife_fear,OAF_wife_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_wire_fear.wav,TESS,OAF,fearful,fearful,OAF_wire_fear,OAF_wire_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_witch_fear.wav,TESS,OAF,fearful,fearful,OAF_witch_fear,OAF_witch_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_yearn_fear.wav,TESS,OAF,fearful,fearful,OAF_yearn_fear,OAF_yearn_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_yes_fear.wav,TESS,OAF,fearful,fearful,OAF_yes_fear,OAF_yes_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_young_fear.wav,TESS,OAF,fearful,fearful,OAF_young_fear,OAF_young_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_Fear\OAF_youth_fear.wav,TESS,OAF,fearful,fearful,OAF_youth_fear,OAF_youth_fear.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_back_happy.wav,TESS,OAF,happy,happy,OAF_back_happy,OAF_back_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_bar_happy.wav,TESS,OAF,happy,happy,OAF_bar_happy,OAF_bar_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_base_happy.wav,TESS,OAF,happy,happy,OAF_base_happy,OAF_base_happy.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_bath_happy.wav,TESS,OAF,happy,happy,OAF_bath_happy,OAF_bath_happy.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_bean_happy.wav,TESS,OAF,happy,happy,OAF_bean_happy,OAF_bean_happy.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_beg_happy.wav,TESS,OAF,happy,happy,OAF_beg_happy,OAF_beg_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_bite_happy.wav,TESS,OAF,happy,happy,OAF_bite_happy,OAF_bite_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_boat_happy.wav,TESS,OAF,happy,happy,OAF_boat_happy,OAF_boat_happy.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_bone_happy.wav,TESS,OAF,happy,happy,OAF_bone_happy,OAF_bone_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_book_happy.wav,TESS,OAF,happy,happy,OAF_book_happy,OAF_book_happy.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_bought_happy.wav,TESS,OAF,happy,happy,OAF_bought_happy,OAF_bought_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_burn_happy.wav,TESS,OAF,happy,happy,OAF_burn_happy,OAF_burn_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_cab_happy.wav,TESS,OAF,happy,happy,OAF_cab_happy,OAF_cab_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_calm_happy.wav,TESS,OAF,happy,happy,OAF_calm_happy,OAF_calm_happy.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_came_happy.wav,TESS,OAF,happy,happy,OAF_came_happy,OAF_came_happy.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_cause_happy.wav,TESS,OAF,happy,happy,OAF_cause_happy,OAF_cause_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_chain_happy.wav,TESS,OAF,happy,happy,OAF_chain_happy,OAF_chain_happy.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_chair_happy.wav,TESS,OAF,happy,happy,OAF_chair_happy,OAF_chair_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_chalk_happy.wav,TESS,OAF,happy,happy,OAF_chalk_happy,OAF_chalk_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_chat_happy.wav,TESS,OAF,happy,happy,OAF_chat_happy,OAF_chat_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_check_happy.wav,TESS,OAF,happy,happy,OAF_check_happy,OAF_check_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_cheek_happy.wav,TESS,OAF,happy,happy,OAF_cheek_happy,OAF_cheek_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_chief_happy.wav,TESS,OAF,happy,happy,OAF_chief_happy,OAF_chief_happy.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_choice_happy.wav,TESS,OAF,happy,happy,OAF_choice_happy,OAF_choice_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_cool_happy.wav,TESS,OAF,happy,happy,OAF_cool_happy,OAF_cool_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_dab_happy.wav,TESS,OAF,happy,happy,OAF_dab_happy,OAF_dab_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_date_happy.wav,TESS,OAF,happy,happy,OAF_date_happy,OAF_date_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_dead_happy.wav,TESS,OAF,happy,happy,OAF_dead_happy,OAF_dead_happy.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_death_happy.wav,TESS,OAF,happy,happy,OAF_death_happy,OAF_death_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_deep_happy.wav,TESS,OAF,happy,happy,OAF_deep_happy,OAF_deep_happy.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_dime_happy.wav,TESS,OAF,happy,happy,OAF_dime_happy,OAF_dime_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_dip_happy.wav,TESS,OAF,happy,happy,OAF_dip_happy,OAF_dip_happy.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_happy\OAF_ditch_happy.wav,TESS,OAF,happy,happy,OAF_ditch_happy,OAF_ditch_happy.wav,train
